Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
523,4267.0,0.0,0.0,10540.0,10540.0,39.0,5270.0,0.37196000000010887,28.705743280594785,28.705743280594785,1.0,870.8743984699249,,,,,,,,,0.6861130665791663,0.5412637648050823,3.7838642597198486,0.28655898571014404,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,25.802374,12.887227,72.503044,7.43115,13.79164521203073,8.274992712471104,28.1960651825081,0.5776220251287693,,,,,,,,,,,,,,,,,,,,,5.92176,3.3020222,13.027681,0.6676143,8.305452760321007,5.064115735382766,109.92678909002878,0.7662954923294862,0.0421909907274919,1.1622636048630584,2.246551089271345,-2.561967481904638
524,4284.0,0.0,0.0,10574.0,10574.0,17.0,5287.0,0.3714500000001093,16.191656874459767,16.191656874459767,1.0,872.7598526477814,,,,,,,,,0.5653937608003616,0.19262625539671982,0.9870054125785828,0.27854689955711365,0.0001,0.0,0.0001,0.0001,28.230175,13.099901,65.26641,13.58313,8.466787227895551,4.641509974677978,16.063785276862404,0.9279221244609281,,,,,,,,,,,,,,,,,,,,,10.131613,3.8008218,14.141188,2.2664518,8.364660160887214,3.9988572246091776,14.30771740897748,0.7966292574318398,0.24712162656910355,1.0396634198337698,2.2700762168751574,-1.2483416737790618
525,4300.0,0.0,0.0,10606.0,10606.0,16.0,5303.0,0.3709700000001097,12.805527103348803,12.805527103348803,0.0,874.680802822113,,,,,,,,,0.9128979523976644,0.9029983860742732,4.222306728363037,0.29240044951438904,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,36.294163,17.964983,76.13285,12.049815,6.7719795409274,3.6620836738385054,12.709885316009974,0.7978645900178186,,,,,,,,,,,,,,,,,,,,,9.360754,2.4589775,11.621046,1.6059703,8.531364697000573,6.286309464805952,114.0742630355339,0.7942430883699206,0.015026855575260692,0.9349665463783543,1.7548162338513136,-1.7181184233785451
526,4314.0,0.0,0.0,10634.0,10634.0,14.0,5317.0,0.37055000000011007,13.212625460884194,13.212625460884194,1.0,876.6524336338043,,,,,,,,,0.6534434362099721,0.2493667613195273,1.0542223453521729,0.24437536299228668,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,26.237333,14.895875,54.652546,9.130988,7.057630915582913,3.774412762384106,13.126945573639672,0.9500355891943177,,,,,,,,,,,,,,,,,,,,,11.1679735,2.8967664,13.863329,4.252221,8.512471690920783,4.008147443137087,14.417859443309299,0.7674271992027184,0.19336730303540825,0.9257302155495883,1.5795467543476436,-1.7762565182004093
527,4362.0,0.0,0.0,10730.0,10730.0,48.0,5365.0,0.3691100000001113,38.56339068935833,38.56339068935833,1.0,880.7690832614899,,,,,,,,,0.6923578115219765,0.6292065423781777,3.5954747200012207,0.2703855633735657,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,23.623045,12.274402,63.3004,6.662124,18.595970712439506,11.077067595685604,37.70849258774897,0.65349572746863,,,,,,,,,,,,,,,,,,,,,6.026797,3.5198367,13.413997,1.1645913,8.254652375398885,5.440275329377565,107.88488062248814,0.7777638749040371,-0.1030422020750913,1.1263349517207026,2.2389585569791857,-2.6089205931202133
528,4370.0,0.0,0.0,10746.0,10746.0,8.0,5373.0,0.3688700000001115,6.801147860871748,6.801147860871748,1.0,882.0869834423065,,,,,,,,,0.953463443687984,1.0213731919771882,3.4510326385498047,0.45507779717445374,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,23.912823,9.126677,34.271294,11.198355,3.8182331296535157,1.9399012893402006,6.77737937520973,0.85073507852669,,,,,,,,,,,,,,,,,,,,,9.081324,3.5986786,12.550619,1.0082458,8.447688230931771,7.988220432452609,110.20122312914468,0.802065053500472,-0.3216906570032194,0.9841591110748715,1.3039415410821418,-1.816996087798663
529,4404.0,0.0,0.0,10814.0,10814.0,34.0,5407.0,0.36785000000011236,30.02779188328754,30.02779188328754,1.0,884.9635231494904,,,,,,,,,0.6718039566820319,0.5772240051318869,3.8583271503448486,0.30146706104278564,0.0001,0.0,0.0001,0.0001,25.278269,10.138453,43.982372,9.641255,15.74809040156305,8.451786062944759,29.521878688322726,0.9702255146710153,,,,,,,,,,,,,,,,,,,,,5.9892564,2.2074952,11.729111,2.6292634,8.480481415450486,4.95958091185416,100.99728821248955,0.7946667138404457,-0.13568858251950677,1.131837145422024,2.421110038429751,-2.0418010286771273
530,4411.0,0.0,0.0,10828.0,10828.0,7.0,5414.0,0.36764000000011254,6.21832991223126,6.21832991223126,0.0,886.2238392829895,,,,,,,,,0.556162416934967,0.12400349175983733,0.7418800592422485,0.3916991651058197,0.0001,0.0,0.0001,0.0001,26.943758,9.9083185,43.123905,14.17765,3.542699973205523,1.7719204123035988,6.199730743161983,0.8849396141525079,,,,,,,,,,,,,,,,,,,,,9.132569,4.8450727,13.54206,0.9928746,8.295117220812017,4.305065903765489,14.425866945740314,0.7946667138404457,0.06964359813522379,1.3191104429930889,2.460961551734517,-1.9571887383981545
531,4416.0,0.0,0.0,10836.0,10836.0,58.0,5418.0,0.36752000000011265,,,1.0,899.5937647819519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.030346,2.5566895,11.284785,1.3997025,,,,,-0.19360556,0.7537881,0.9999811,-0.99600554
532,4431.0,0.0,0.0,10868.0,10868.0,16.0,5434.0,0.36704000000011305,13.45017994548245,13.45017994548245,1.0,901.4462456703186,58.48274171941855,58.48274171941855,0.0,,,,,,0.9172083655993144,0.7431587871708846,3.607440710067749,0.3523464500904083,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,28.284882,8.428513,39.681126,15.132545,7.086409756838558,3.8500244859163257,13.350147536909947,0.8308174803946923,,,,,,,,,,,,,,,,,,,,,8.904765,3.989479,13.215049,1.4155183,8.937225672922212,6.241013997215593,110.08646168410463,0.7946023974145736,-0.007962773444628174,1.1528932564192143,1.8863938520281192,-3.156361935066586
533,4465.0,0.0,0.0,10936.0,10936.0,34.0,5468.0,0.3660200000001139,29.98142828357502,29.98142828357502,1.0,904.3663220405579,,,,,,,,,0.6440914941556526,0.17722143187452036,0.9638678431510925,0.2928747236728668,0.0001,0.0,0.0001,0.0001,31.27454,16.365671,67.76642,10.549478,15.10786986660005,8.536879142980903,29.497257966076702,0.8444990337213333,,,,,,,,,,,,,,,,,,,,,10.36751,2.235897,13.602744,5.6012735,8.551753580968702,4.2917158656398495,15.231719880305619,0.7942430883699206,0.09288710223139983,1.2855567922831688,2.799740812113837,-2.254079472442985
534,4479.0,0.0,0.0,10964.0,10964.0,14.0,5482.0,0.3656000000001143,13.225594377615437,13.225594377615437,1.0,906.0146136283875,,,,,,,,,0.9840868619772104,0.9129741492584174,4.0537800788879395,0.4674089550971985,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,26.060192,13.412042,53.135563,9.324557,7.047462788777989,3.785713276876097,13.140069968541086,0.9375357129868969,,,,,,,,,,,,,,,,,,,,,10.746666,2.7312782,14.377117,4.073395,8.972677892136193,6.402593544130599,108.57601942692386,0.775704096476787,-0.6244288784050475,1.0146477218375545,1.204090947408711,-2.683747895764959
535,4514.0,0.0,0.0,11034.0,11034.0,35.0,5517.0,0.36455000000011517,28.274717060252406,28.274717060252406,0.0,908.9899487495422,,,,,,,,,0.7518286801436368,0.7133318589152232,3.5818161964416504,0.36434683203697205,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,25.261343,11.228133,53.091496,7.932939,14.059442624408964,8.090523016510163,27.810447015413505,0.7331355581896384,,,,,,,,,,,,,,,,,,,,,9.876602,2.7092488,14.036286,4.971363,8.75828606549606,6.2106395989964644,114.56386426806259,0.5776220251287693,0.37774516110698975,0.9884127045311937,2.57178130293266,-1.8487577781955549
536,4519.0,0.0,0.0,11044.0,11044.0,5.0,5522.0,0.3644000000001153,4.6077623262949325,4.6077623262949325,1.0,910.1732068061829,,,,,,,,,1.421801507472992,1.439177116767229,3.9124438762664795,0.5343521237373352,0.0001,0.0,0.0001,0.0001,19.424582,9.427948,34.5904,8.663729,2.759654547955354,1.3003539192960887,4.598562616171327,0.9206266470546726,,,,,,,,,,,,,,,,,,,,,8.17527,4.6733522,13.829846,2.3786628,9.12387011634629,9.213628077763515,100.99728821248955,0.8252886538098314,0.3074160204651151,0.7612891106940886,1.7650310751630591,-0.7637364856187653
537,4551.0,0.0,0.0,11108.0,11108.0,32.0,5554.0,0.3634400000001161,130.08461385157383,130.08461385157383,1.0,913.134583234787,,,,,,,,,0.7277367980249466,0.6372399346575943,3.978891134262085,0.3050096333026886,9.999999999999996e-05,4.0657581468206416e-20,0.0001,0.0001,27.227177,11.227817,54.210106,8.043793,79.84934627537865,54.31340030333827,127.65709186262437,0.851389552091273,,,,,,,,,,,,,,,,,,,,,10.342829,3.254491,14.789123,1.602677,8.877609605381211,5.470652310537945,114.31115892863083,0.7978645900178186,0.016380608727313395,1.1485227670406257,2.963833870776736,-2.2213832336817223
538,4575.0,0.0,0.0,11156.0,11156.0,24.0,5578.0,0.3627200000001167,20.764114052017216,20.764114052017216,1.0,915.6933355331421,,,,,,,,,0.8994263397610706,0.8644156134288821,3.7274951934814453,0.3215232491493225,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,26.434462,12.671267,50.18959,9.172318,10.675405980577013,5.947768104676643,20.528432741224588,0.8334668456227335,,,,,,,,,,,,,,,,,,,,,8.304257,3.4986682,13.652972,1.5013466,8.818452357325446,6.722962443669123,112.53952341612408,0.8015521320100567,-0.24960447748866701,1.0608465512334795,2.220093317403166,-1.8609382351532258
539,4633.0,0.0,0.0,11272.0,11272.0,58.0,5636.0,0.3609800000001182,49.10193178208249,49.10193178208249,1.0,920.270708322525,,,,,,,,,0.6350447247948563,0.43536958454639124,3.676360845565796,0.3369172513484955,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,27.17484,11.414944,59.44257,9.086228,24.55671956591643,13.700916508678048,47.72536741467402,0.8609302217289426,,,,,,,,,,,,,,,,,,,,,10.219919,2.8114738,14.772007,3.3433154,8.668826628916031,4.949875255428395,114.49718620848465,0.65349572746863,0.0698954119680908,1.0681955775017618,2.6499051602978003,-2.3928551925505825
540,4663.0,0.0,0.0,11332.0,11332.0,30.0,5666.0,0.36008000000011897,27.109975755026138,27.109975755026138,0.0,922.9731323719025,,,,,,,,,0.6822457919860708,0.6176764674611805,3.842796802520752,0.2745143175125122,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,24.27194,9.643231,45.66872,8.605138,14.039790742957365,7.656639107505887,26.715497530267683,0.9578551463707962,,,,,,,,,,,,,,,,,,,,,7.3969145,3.024652,12.909731,1.3043259,8.804241332277316,5.427873783395086,112.65644510420393,0.7942430883699206,-0.3946910392645154,1.1251513603270078,2.3656560294726523,-3.020387339422776
541,4694.0,0.0,0.0,11394.0,11394.0,31.0,5697.0,0.35915000000011976,29.62078694688956,29.62078694688956,1.0,925.68141746521,,,,,,,,,0.7661752541859944,0.7394481457968793,3.5149993896484375,0.2659043073654175,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,29.900581,16.2503,65.183205,5.201313,14.896428224646286,8.521432114964488,29.188185857783303,0.8683113187938895,,,,,,,,,,,,,,,,,,,,,9.410011,2.6869664,14.6922865,5.809143,8.98074832539365,6.262186304116333,114.46411214090118,0.775704096476787,0.3157484541542231,1.0101363444519778,2.230956891581137,-1.7814225701686208
542,4699.0,0.0,0.0,11404.0,11404.0,5.0,5702.0,0.3590000000001199,4.845949556264718,4.845949556264718,1.0,926.8398878574371,,,,,,,,,0.6129378452897072,0.10369045556861124,0.7643648386001587,0.4937002956867218,0.0001,0.0,0.0001,0.0001,22.377205,5.561751,31.62047,17.473839,2.904308296163419,1.3665979911678943,4.836264279062964,0.9706915981265923,,,,,,,,,,,,,,,,,,,,,8.071431,3.417163,13.118571,4.716182,8.285031356582802,4.2492355103931265,14.909065791675527,0.7978645900178186,0.8545677703862239,1.2158101452706178,2.6336766646402534,-0.9281384104466075
543,4713.0,0.0,0.0,11432.0,11432.0,14.0,5716.0,0.35858000000012025,13.759380360598032,13.759380360598032,1.0,928.5077979564667,,,,,,,,,0.508049148779649,0.11946466641080333,0.6567421555519104,0.2640027105808258,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,25.755686,7.4441466,46.71793,15.391765,7.3286617962680705,3.938241986660574,13.670449544995272,0.9753071052359328,,,,,,,,,,,,,,,,,,,,,10.956294,3.4485428,14.142909,2.3087482,8.764149344641297,4.226156628439482,15.112417688318176,0.65349572746863,0.1427465576908023,1.1852854981730567,2.331430443157159,-2.7074144290822875
544,4728.0,0.0,0.0,11462.0,11462.0,15.0,5731.0,0.35813000000012063,14.248002793170038,14.248002793170038,1.0,930.2089395523071,,,,,,,,,0.8314721648182187,0.7918400691942442,3.639359951019287,0.30977296829223633,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,25.939007,12.144207,54.401783,9.488422,7.567951484150058,4.072885988470795,14.14863215306085,0.9512770807510034,,,,,,,,,,,,,,,,,,,,,10.701501,2.7310958,13.3758745,1.634752,8.86968322111934,6.323244385198758,110.62820393931008,0.7777638749040371,-0.3246045608316983,0.9061322136554956,1.7433796874443896,-2.050491487459671
545,4773.0,0.0,0.0,11552.0,11552.0,45.0,5776.0,0.3567800000001218,38.787535090089676,38.787535090089676,0.0,933.8286278247833,,,,,,,,,0.7048488293181766,0.6744913057190313,3.950381278991699,0.31403160095214844,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,30.726088,13.788894,57.0415,10.183533,18.935156553955235,11.078654417136267,37.973426471633296,0.7662499800737472,,,,,,,,,,,,,,,,,,,,,7.1821547,2.8434682,14.560851,3.1057205,8.754888096304118,5.6711265692079005,114.5785596134735,0.5776220251287693,-0.0046749054958640825,1.1026180478381042,1.9772341370170237,-2.285222996312963
546,4826.0,0.0,0.0,11658.0,11658.0,53.0,5829.0,0.35519000000012313,51.17416896150571,51.17416896150571,1.0,938.5203852653503,,,,,,,,,0.7070802679428687,0.6188594646066712,3.763702154159546,0.2728530764579773,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,28.39868,12.61831,56.57174,5.9329524,25.848721429558907,14.421822095259818,49.8540407665056,0.9552432859689881,,,,,,,,,,,,,,,,,,,,,10.957706,2.6205542,14.421,3.932693,8.835740900444062,5.5165845103242095,114.6168970921112,0.7777638749040371,0.10379259428975669,1.0493884961771527,2.4788638805908105,-2.182784022734891
547,4839.0,0.0,0.0,11684.0,11684.0,13.0,5842.0,0.35480000000012346,10.331314785910406,10.331314785910406,1.0,940.2133135795593,,,,,,,,,0.5910817186037699,0.1884592164174523,0.9690873026847839,0.3001195788383484,0.0001,0.0,0.0001,0.0001,28.556519,14.048216,59.73504,6.0028553,5.517478569639877,2.958663677641809,10.269857421927014,0.7838995092851838,,,,,,,,,,,,,,,,,,,,,7.849993,3.164781,11.864537,0.9817298,8.942659511456426,4.07798690226566,15.254268250863543,0.5776220251287693,-0.16780266255431184,1.1970498122892366,2.1602768471057896,-2.551278991557992
548,4853.0,0.0,0.0,11712.0,11712.0,14.0,5856.0,0.3543800000001238,11.433468019442184,11.433468019442184,1.0,942.0070724487305,,,,,,,,,0.9679052394170028,1.1065888112437754,3.6319615840911865,0.295504093170166,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21.762508,7.2940655,33.103275,7.1358633,6.115172958963219,3.261200826796169,11.35921481282953,0.830139844764289,,,,,,,,,,,,,,,,,,,,,7.532051,2.5001693,11.075132,2.534147,8.920505255458155,8.043173133182666,109.93519918048068,0.7838995092851838,-0.7144610858183504,0.7292891542398912,0.6408816974718803,-2.108137764717131
549,4859.0,0.0,0.0,11724.0,11724.0,6.0,5862.0,0.35420000000012397,5.493715780205521,5.493715780205521,1.0,943.2061996459961,,,,,,,,,0.7236860156059265,0.15006991213921037,0.9528856873512268,0.537726640701294,0.0001,0.0,0.0001,0.0001,24.406414,9.529093,40.178764,11.156085,3.1999347765322974,1.5586246459383932,5.4799961677140425,0.9167455690001494,,,,,,,,,,,,,,,,,,,,,10.023015,4.340037,14.341451,2.2153735,8.153427673630508,4.271438056233734,15.14666684676973,0.775704096476787,0.4970940583677728,1.1095411832682078,1.9254539600494212,-1.5731428078483578
550,4871.0,0.0,0.0,11748.0,11748.0,12.0,5874.0,0.3538400000001243,10.342366733748465,10.342366733748465,0.0,944.8249063491821,,,,,,,,,0.6546953943642703,0.22141318294159643,1.0929133892059326,0.29805514216423035,0.0001,0.0,0.0001,0.0001,27.532082,9.889725,42.30014,12.071801,5.592906665222327,2.955070989355224,10.285537391156955,0.8668322228708251,,,,,,,,,,,,,,,,,,,,,8.468592,4.3298197,12.861148,0.87367916,8.53766562794997,4.359945031370863,15.138908203255584,0.5776220251287693,-0.2787769849017453,1.0668045214813007,1.9343344664561992,-2.1212303811089805
551,4913.0,0.0,0.0,11830.0,11830.0,56.0,5915.0,0.3526100000001253,,,1.0,962.6301763057709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.169307,2.39248,14.263095,3.3507302,,,,,0.14097318,0.79013,0.9999168,-0.99944323
552,4918.0,0.0,0.0,11842.0,11842.0,6.0,5921.0,0.3524300000001255,5.873197801610816,5.873197801610816,1.0,963.7841033935547,91.32202224622128,91.32202224622128,0.0,,,,,,1.4532496929168701,1.1143142743367607,3.680095672607422,0.8286668658256531,0.0001,0.0,0.0001,0.0001,27.664658,3.671428,32.618553,23.051237,3.4181286374927353,1.6681721544640238,5.858547577363222,0.9754310312479215,,,,,,,,,,,,,,,,,,,,,11.112716,1.9326557,13.2377615,8.511305,10.26280243763925,9.435091707067311,115.49335721040497,0.8036715608012607,0.8423638739103638,0.9990025867917702,2.5041235846020182,-1.2700224330729029
553,4928.0,0.0,0.0,11862.0,11862.0,10.0,5931.0,0.35213000000012573,8.693270537170532,8.693270537170532,1.0,965.2194349765778,,,,,,,,,0.683429585562812,0.17454893623138676,0.9704622626304626,0.41389429569244385,0.0001,0.0,0.0001,0.0001,26.799236,5.325321,33.399277,18.02768,4.772276991161808,2.4829855331137622,8.654201969228142,0.8734619578890822,,,,,,,,,,,,,,,,,,,,,9.480846,4.7908273,14.843061,2.2964876,9.431346614309957,4.303367507649786,16.112922641955702,0.8009010367727862,0.2605674591205864,1.3925781609770485,3.322652028247128,-2.391493614467487
554,4942.0,0.0,0.0,11890.0,11890.0,14.0,5945.0,0.3517100000001261,13.389241696246684,13.389241696246684,1.0,966.883782863617,,,,,,,,,0.6634176006683936,0.17563906487135653,1.118597149848938,0.3995244801044464,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,26.25933,15.903561,71.3399,9.040895,7.145609180906011,3.8292296209687957,13.30250567338739,0.9544555527235201,,,,,,,,,,,,,,,,,,,,,11.245247,3.7295954,15.880517,2.1110325,9.199622802858379,4.676938784244791,15.897353731231577,0.7942430883699206,-0.04170223639309582,0.7746067015313459,1.805104852986324,-1.5382595973674646
555,4971.0,0.0,0.0,11948.0,11948.0,29.0,5974.0,0.35084000000012683,25.093566829825207,25.093566829825207,0.0,969.5215229988098,,,,,,,,,0.8207643681338855,0.6304443945012126,3.9868218898773193,0.41753602027893066,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,37.337032,18.856518,93.10639,10.414046,13.093386762294262,7.075980238558565,24.738597210929605,0.9320257178650239,,,,,,,,,,,,,,,,,,,,,9.608562,2.750338,13.974942,4.574104,9.301202354057981,5.684812560733457,114.76555332255172,0.7975820765031602,0.07705871443627964,1.1530770969660462,2.4065680869233432,-1.888221197464015
556,5000.0,0.0,0.0,12006.0,12006.0,29.0,6003.0,0.34997000000012757,28.032525297226123,28.032525297226123,1.0,972.038271188736,,,,,,,,,0.6722599576626506,0.15408771916719585,0.9403879642486572,0.2337416708469391,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,27.85467,14.060188,75.365875,12.670373,14.383233197426957,8.025289598329069,27.643054589089836,0.9409618106579676,,,,,,,,,,,,,,,,,,,,,10.921251,2.0365043,14.354724,6.4148626,8.88804905068606,4.568248243754075,16.059004053610547,0.7838995092851838,0.09882659309032614,1.089164855874485,2.309797667512118,-2.600280154885424
557,5005.0,0.0,0.0,12016.0,12016.0,5.0,6008.0,0.3498200000001277,4.383379413825132,4.383379413825132,1.0,973.1592183113098,,,,,,,,,0.5761524476110935,0.20739432343500117,0.7527905106544495,0.2233634740114212,0.0001,0.0,0.0001,0.0001,27.852493,14.253535,50.24782,12.74794,2.6280637905977295,1.2362868643976872,4.374613708580724,0.8778564009798778,,,,,,,,,,,,,,,,,,,,,8.169181,4.503978,13.678421,3.0012665,9.294680029917263,4.378436804396295,15.941363411345531,0.8108000887231414,0.34985128843109414,1.1574910175666686,2.248027586182689,-1.084414116810846
558,5036.0,0.0,0.0,12078.0,12078.0,31.0,6039.0,0.3488900000001285,29.826977069314047,29.826977069314047,1.0,975.9805636405945,,,,,,,,,0.7544184148311615,0.5755360544206264,3.6817281246185303,0.301723450422287,9.999999999999998e-05,2.710505431213761e-20,0.0001,0.0001,24.623556,9.883937,47.200417,5.8708773,15.064530079490508,8.487476417196074,29.389366002852697,0.9322481579831489,,,,,,,,,,,,,,,,,,,,,12.815461,1.9870539,15.674796,6.6772833,9.149807373847171,5.553811125053523,110.90841908728218,0.65349572746863,-0.04309490169798013,1.226964238582733,2.401675013332714,-2.1849906562404815
559,5071.0,0.0,0.0,12148.0,12148.0,35.0,6074.0,0.3478400000001294,30.2088140847357,30.2088140847357,1.0,979.3308007717133,,,,,,,,,0.7602324029978584,0.5272948528517065,3.6160213947296143,0.33198848366737366,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,35.14187,13.41171,64.80892,13.149268,15.015317547058784,8.631618357958066,29.71299096155019,0.8003897226118055,,,,,,,,,,,,,,,,,,,,,11.69197,2.992354,15.518703,5.239701,9.409196719432346,5.396632893957836,109.95430656538593,0.65349572746863,0.20659054185766193,1.0007244881575237,2.543365587344602,-1.7461834545903892
560,5085.0,0.0,0.0,12176.0,12176.0,14.0,6088.0,0.34742000000012974,13.147930322055204,13.147930322055204,0.0,981.1735253334045,,,,,,,,,0.6884760742004101,0.2046575931637646,0.9194774031639099,0.14066621661186218,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,37.009155,15.5842,59.69261,7.6718783,7.0410810335092,3.753085480980553,13.062417605191268,0.9515227249380981,,,,,,,,,,,,,,,,,,,,,10.513368,3.2253802,14.325829,3.84676,9.34263761401765,4.26452163453141,16.232712877417654,0.8176069390831479,-0.15948530896055374,1.1357131513655039,2.4229929778484838,-2.1588084393526215
561,5112.0,0.0,0.0,12230.0,12230.0,27.0,6115.0,0.3466100000001304,21.644643358701426,21.644643358701426,1.0,983.6086704730988,,,,,,,,,0.7944011734082148,0.6041556838670487,3.552870512008667,0.2648852467536926,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,30.644989,14.602074,67.501434,8.877906,11.016956820155508,6.187110664378028,21.368554078635864,0.7716791175236255,,,,,,,,,,,,,,,,,,,,,10.218018,2.3040352,13.513364,2.846167,9.185829408933131,5.7141582116947225,111.417961188194,0.7662954923294862,0.36532407461471145,1.0938625276376444,2.3424055362916585,-1.677702003296222
562,5128.0,0.0,0.0,12262.0,12262.0,16.0,6131.0,0.34613000000013083,13.63173426082424,13.63173426082424,1.0,985.382294178009,,,,,,,,,0.8792620539665222,0.7773114584264141,3.714966297149658,0.4551488757133484,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,35.740166,17.531797,78.28402,14.333391,7.187746807766066,3.901759497978429,13.530260572472457,0.8409755813510231,,,,,,,,,,,,,,,,,,,,,10.302533,4.007611,14.911844,3.5380664,9.192885980752928,6.119250090188074,100.99728821248955,0.802065053500472,0.3196441068654782,1.156115217773577,1.9415716185317475,-2.0206775775553165
563,5140.0,0.0,0.0,12286.0,12286.0,12.0,6143.0,0.34577000000013114,10.005479370356364,10.005479370356364,1.0,986.9095814228058,,,,,,,,,0.6829063323411074,0.1730257126441972,0.9625710248947144,0.3154160976409912,0.0001,0.0,0.0001,0.0001,27.741749,10.533516,46.77641,8.005685,5.392088659692994,2.8610529865335206,9.950725031471519,0.8331365403496075,,,,,,,,,,,,,,,,,,,,,9.014478,4.141546,13.963429,2.5345032,9.498836629215912,4.317009316659833,16.13290983459634,0.775704096476787,-0.09249169824435115,1.27191780731293,2.4201038716453516,-2.110976058520878
564,5146.0,0.0,0.0,12298.0,12298.0,6.0,6149.0,0.3455900000001313,5.3716436878758165,5.3716436878758165,1.0,988.0644085407257,,,,,,,,,0.6338390588760376,0.1763815232245027,0.8560112714767456,0.44904381036758423,0.0001,0.0,0.0001,0.0001,24.15828,13.796451,49.39138,8.119599,3.126866220859041,1.5244317256505708,5.358240731281945,0.8949589128163163,,,,,,,,,,,,,,,,,,,,,10.121625,3.5065293,14.278042,5.3699956,8.644442909359537,4.84145334797181,15.451131533512747,0.8015521320100567,0.16776804059590597,1.1873616958029902,1.7181114767490366,-1.711438333954045
565,5155.0,0.0,0.0,12316.0,12316.0,9.0,6158.0,0.3453200000001315,8.027919581589467,8.027919581589467,0.0,989.4200375080109,,,,,,,,,0.717250794172287,0.22796210955734802,1.0739777088165283,0.37880757451057434,0.0001,0.0,0.0001,0.0001,26.75019,7.996991,36.32895,13.700638,4.444772658804364,2.2940972665381083,7.995912540200429,0.8884762556003413,,,,,,,,,,,,,,,,,,,,,8.081009,4.2435994,13.757019,2.3064072,9.227047914999932,4.151929344740511,16.154164769259435,0.7966292574318398,-0.5017300662872474,0.9241872076367997,1.0996246890096553,-2.0549137179930703
566,5207.0,0.0,0.0,12420.0,12420.0,52.0,6210.0,0.34376000000013285,48.57147595764462,48.57147595764462,1.0,993.4968054294586,,,,,,,,,0.6851239911481446,0.46497757486753083,3.8099262714385986,0.37239399552345276,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,27.137617,11.985665,69.92306,11.460597,24.727918343804728,13.66262483930744,47.3329571609277,0.9635616375408689,,,,,,,,,,,,,,,,,,,,,11.395362,2.696862,15.35117,3.0591931,9.1453149044335,5.194175341384155,111.11137907110788,0.7662954923294862,0.21631522282802498,1.037927357500965,2.2339506354389673,-2.2132550007699523
